Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);BUREAU:Zone Operative Temperature [C](Hourly);BUREAU IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly);BUREAU:Zone Heat Index [C](Hourly) 
 01/15  15:00:00;31.40833333333333;28.052170390741352;71319282.46262833;0.0 
 01/15  16:00:00;32.666666666666664;28.276165668521088;87488160.02618562;0.0 
 01/15  17:00:00;32.416666666666664;28.346611622765465;84762144.71078175;0.0 
 01/15  18:00:00;31.125;28.26939187768321;68481326.07238224;0.0 
 01/15  19:00:00;29.041666666666668;28.110343815328363;42152444.29500152;0.0 
 01/15  20:00:00;26.833333333333332;27.938506492266075;13867709.845924236;0.0 
 01/15  21:00:00;24.891666666666666;27.356631081353058;0.0;0.0 
 01/15  22:00:00;23.458333333333332;26.45375433680466;0.0;0.0 
 01/15  23:00:00;22.416666666666668;25.7305255506447;0.0;0.0 
 01/15  24:00:00;22.0;25.316028245895925;0.0;0.0 
 01/16  01:00:00;21.53333333333333;24.91391370885172;0.0;0.0 
 01/16  02:00:00;20.675;24.298200191010547;0.0;0.0 
 01/16  03:00:00;19.833333333333332;23.67406441663604;0.0;0.0 
 01/16  04:00:00;19.208333333333332;23.148243117499987;0.0;0.0 
 01/16  05:00:00;18.416666666666668;22.540830399719084;0.0;0.0 
 01/16  06:00:00;17.416666666666668;21.805036933764352;0.0;0.0 
 01/16  07:00:00;16.708333333333332;21.199338710891606;0.0;0.0 
 01/16  08:00:00;16.208333333333332;20.735019934640373;0.0;0.0 
 01/16  09:00:00;17.691666666666666;21.41341458351087;0.0;0.0 
 01/16  10:00:00;21.875;23.762149977517534;0.0;0.0 
 01/16  11:00:00;26.916666666666668;26.268934831342033;15184389.679136112;0.0 
 01/16  12:00:00;30.108333333333334;26.964274013074817;53130517.19245057;0.0 
 01/16  13:00:00;31.65833333333333;27.462059105810706;73315464.12310289;0.0 
 01/16  14:00:00;32.958333333333336;27.930232477267918;90279908.85460189;0.0 
 01/16  15:00:00;34.25833333333333;28.348450409104625;107026335.12450929;0.0 
 01/16  16:00:00;34.916666666666664;28.669417887048624;115997242.45164913;0.0 
 01/16  17:00:00;34.416666666666664;28.81583765262479;110490507.7198528;0.0 
 01/16  18:00:00;33.300000000000004;28.75779731349111;96547760.10385099;0.0 
 01/16  19:00:00;30.583333333333332;28.55188893452056;62551537.65832119;0.0 
 01/16  20:00:00;27.541666666666668;28.326519856703158;23857558.177829042;0.0 
 01/16  21:00:00;25.099999999999998;27.80119834771892;863813.3042888716;0.0 
 01/16  22:00:00;24.625;27.368150112960844;0.0;0.0 
 01/16  23:00:00;24.416666666666668;27.110280234923305;0.0;0.0 
 01/16  24:00:00;24.641666666666666;27.04146827152849;0.0;0.0 
 01/17  01:00:00;24.458333333333332;26.83590110020512;0.0;0.0 
 01/17  02:00:00;23.358333333333334;26.115055897742593;0.0;0.0 
 01/17  03:00:00;22.258333333333336;25.361697431341288;0.0;0.0 
 01/17  04:00:00;21.275000000000002;24.647325649883598;0.0;0.0 
 01/17  05:00:00;20.375;23.96961398083152;0.0;0.0 
 01/17  06:00:00;19.358333333333334;23.22905852383057;0.0;0.0 
 01/17  07:00:00;18.958333333333332;26.04302012445112;145209.61607520876;0.0 
 01/17  08:00:00;19.0;26.41388612772351;242821.088044902;0.0 
 01/17  09:00:00;19.058333333333334;26.509362728612853;322596.80169694475;0.0 
 01/17  10:00:00;21.958333333333332;26.75010871218598;692203.5368557809;0.0 
 01/17  11:00:00;25.166666666666668;27.09515674594053;1205013.6594496837;0.0 
 01/17  12:00:00;27.28333333333333;27.46939438798151;1910710.43653864;0.0 
 01/17  13:00:00;29.074999999999992;27.865593673615148;2812227.4621707667;0.0 
 01/17  14:00:00;30.516666666666666;28.252503490069085;3803181.7098922525;0.0 
 01/17  15:00:00;31.974999999999998;28.60532069476118;4758150.452888386;0.0 
 01/17  16:00:00;32.25;28.85974754572133;5469118.423720708;0.0 
 01/17  17:00:00;31.416666666666668;28.935133161489436;5696128.613441635;0.0 
 01/17  18:00:00;30.53333333333333;28.830281978904356;5414848.80435759;0.0 
 01/17  19:00:00;28.916666666666668;28.620029010681346;4821079.165512807;0.0 
 01/17  20:00:00;26.71666666666667;28.407662906368802;4203749.154682206;0.0 
 01/17  21:00:00;24.516666666666666;28.21669210652657;3670533.8005024446;0.0 
 01/17  22:00:00;23.25;28.04787494695419;3218230.870498969;0.0 
 01/17  23:00:00;23.0;26.4998316564358;0.0;0.0 
 01/17  24:00:00;22.53333333333333;26.026639348810217;0.0;0.0 
 01/18  01:00:00;22.083333333333332;25.582814987417436;0.0;0.0 
 01/18  02:00:00;21.88333333333334;25.289351691794366;0.0;0.0 
 01/18  03:00:00;21.683333333333337;25.01247642688233;0.0;0.0 
 01/18  04:00:00;21.25;24.626141480891192;0.0;0.0 
 01/18  05:00:00;20.416666666666668;24.024098419625222;0.0;0.0 
 01/18  06:00:00;20.0;23.606462605076132;0.0;0.0 
 01/18  07:00:00;19.416666666666668;26.099062468117733;201289.99818745925;0.0 
 01/18  08:00:00;19.0;26.514922657929777;413564.693702199;0.0 
 01/18  09:00:00;18.533333333333335;26.591682609666076;492382.2663033244;0.0 
 01/18  10:00:00;20.416666666666668;26.764780678142287;714611.983705803;0.0 
 01/18  11:00:00;23.75;27.053471183559385;1110447.4923573367;0.0 
 01/18  12:00:00;26.63333333333334;27.401963249364098;1723234.3308450188;0.0 
 01/18  13:00:00;28.441666666666666;27.76252090816051;2504539.270961525;0.0 
 01/18  14:00:00;29.541666666666668;28.10733416000674;3360244.677836335;0.0 
 01/18  15:00:00;30.641666666666666;28.413602518584042;4174506.9649176653;0.0 
 01/18  16:00:00;31.041666666666668;28.63310498641636;4782043.649115938;0.0 
 01/18  17:00:00;31.0;28.698098803146717;4984598.813660422;0.0 
 01/18  18:00:00;29.891666666666666;28.59511732739332;4741664.657948703;0.0 
 01/18  19:00:00;28.458333333333332;28.40941974849487;4239175.590641437;0.0 
 01/18  20:00:00;27.125;28.228888063372576;3716422.683714195;0.0 
 01/18  21:00:00;25.625;28.060705044621482;3256512.545414831;0.0 
 01/18  22:00:00;25.0;27.915344528527186;2868183.16244697;0.0 
 01/18  23:00:00;25.0;27.38863738862781;0.0;0.0 
 01/18  24:00:00;24.416666666666668;26.946216858270457;0.0;0.0 
 01/19  01:00:00;23.649999999999995;26.385094089822417;0.0;0.0 
 01/19  02:00:00;22.991666666666664;25.87706252551799;0.0;0.0 
 01/19  03:00:00;22.349999999999998;25.37178329577694;0.0;0.0 
 01/19  04:00:00;22.041666666666668;25.03340810350853;0.0;0.0 
 01/19  05:00:00;21.416666666666668;24.55616980393612;0.0;0.0 
 01/19  06:00:00;21.291666666666668;24.30648327198109;0.0;0.0 
 01/19  07:00:00;21.208333333333332;26.320604821498815;305145.7279438153;0.0 
 01/19  08:00:00;21.0;26.587668357700746;504216.14914740314;0.0 
 01/19  09:00:00;21.11666666666667;26.65619160427794;574093.782382187;0.0 
 01/19  10:00:00;22.833333333333332;26.826572153461417;789606.5568857681;0.0 
 01/19  11:00:00;25.75;27.10959860482932;1176066.7262741118;0.0 
 01/19  12:00:00;27.875;27.42679992739923;1751232.0006692107;0.0 
 01/19  13:00:00;28.849999999999998;27.737575753141574;2434274.914415584;0.0 
 01/19  14:00:00;29.391666666666666;28.029351359845645;3154138.18295402;0.0 
 01/19  15:00:00;29.95;28.28210527472406;3819199.027170021;0.0 
 01/19  16:00:00;30.666666666666668;28.45437627997153;4287763.137153984;0.0 
 01/19  17:00:00;30.416666666666668;28.47883657967023;4386757.941940044;0.0 
 01/19  18:00:00;29.416666666666668;28.379193774267026;4152256.2890572287;0.0 
 01/19  19:00:00;28.241666666666664;28.230654770345378;3758282.087661824;0.0 
 01/19  20:00:00;26.883333333333336;28.078437713918756;3340606.848383177;0.0 
 01/19  21:00:00;25.541666666666668;27.935852928487957;2964988.533198125;0.0 
 01/19  22:00:00;24.416666666666668;27.79994214328551;2630583.4204348936;0.0 
 01/19  23:00:00;23.416666666666668;26.4607451365403;0.0;0.0 
 01/19  24:00:00;22.416666666666668;25.727267675963116;0.0;0.0 
 01/20  01:00:00;21.825;25.204257467491658;0.0;0.0 
 01/20  02:00:00;21.583333333333332;24.885242568255517;0.0;0.0 
 01/20  03:00:00;21.325000000000003;24.578083893326095;0.0;0.0 
 01/20  04:00:00;20.558333333333334;24.017534254946494;0.0;0.0 
 01/20  05:00:00;19.458333333333332;23.25862625405438;0.0;0.0 
 01/20  06:00:00;18.941666666666666;22.77871252113609;0.0;0.0 
 01/20  07:00:00;17.791666666666668;25.51928761745167;0.0;0.0 
 01/20  08:00:00;17.0;26.192670540160858;0.0;0.0 
 01/20  09:00:00;17.99166666666667;26.33967892936826;93922.73299212722;0.0 
 01/20  10:00:00;20.625;26.5701458418316;450819.1998476315;0.0 
 01/20  11:00:00;24.916666666666668;26.92521614323056;954062.2965161402;0.0 
 01/20  12:00:00;27.641666666666666;27.320183557843635;1661478.7379581966;0.0 
 01/20  13:00:00;29.09166666666667;27.70996010491505;2528209.421836928;0.0 
 01/20  14:00:00;30.791666666666668;28.10149995739823;3494727.339982066;0.0 
 01/20  15:00:00;32.49166666666667;28.45101595658905;4412846.507515479;0.0 
 01/20  16:00:00;33.083333333333336;28.704384629740975;5106410.099315124;0.0 
 01/20  17:00:00;33.0;28.789535793583365;5349907.480074573;0.0 
 01/20  18:00:00;31.95;28.701065568982244;5117011.241432124;0.0 
 01/20  19:00:00;28.75;28.491592858330083;4567707.992989704;0.0 
 01/20  20:00:00;26.183333333333337;28.280274044331815;3982076.9561635265;0.0 
 01/20  21:00:00;24.783333333333335;28.10750970432552;3479084.3154160054;0.0 
 01/20  22:00:00;23.850000000000005;27.960214493999164;3059162.5968314977;0.0 
 01/20  23:00:00;23.25;26.552434033588824;0.0;0.0 
 01/20  24:00:00;22.53333333333333;25.96366630313452;0.0;0.0 
 01/21  01:00:00;21.90833333333333;25.438633149938795;0.0;0.0 
 01/21  02:00:00;21.46666666666667;25.019614485830356;0.0;0.0 
 01/21  03:00:00;21.008333333333336;24.59999492603453;0.0;0.0 
 01/21  04:00:00;20.333333333333332;24.065958995959733;0.0;0.0 
 01/21  05:00:00;19.416666666666668;23.39446639999005;0.0;0.0 
 01/21  06:00:00;19.7;23.315312916719233;0.0;0.0 
 01/21  07:00:00;20.375;25.9961598295377;150337.8727732834;0.0 
 01/21  08:00:00;20.733333333333334;26.463931173805662;355560.93191876245;0.0 
 01/21  09:00:00;21.075;26.559237245875504;465891.6811310781;0.0 
 01/21  10:00:00;23.766666666666666;26.775570073656425;721126.624370805;0.0 
 01/21  11:00:00;28.166666666666668;27.116336726654563;1195432.3550184397;0.0 
 01/21  12:00:00;30.583333333333332;27.491139475241862;1904348.7068575476;0.0 
 01/21  13:00:00;31.758333333333336;27.86828831497266;2769166.3672460075;0.0 
 01/21  14:00:00;33.0;28.23839012648502;3711588.562649374;0.0 
 01/21  15:00:00;34.25833333333333;28.54990107727724;4549071.641890031;0.0 
 01/21  16:00:00;34.916666666666664;28.752773751112997;5110390.663629439;0.0 
 01/21  17:00:00;34.416666666666664;28.809574963777745;5278876.578477932;0.0 
 01/21  18:00:00;33.416666666666664;28.73978514706377;5084635.8728291765;0.0 
 01/21  19:00:00;30.666666666666668;28.579378887944628;63175508.36913796;0.0 
 01/21  20:00:00;27.891666666666666;28.395333255557848;28123094.540666178;0.0 
 01/21  21:00:00;26.050000000000008;28.185560893852397;5445119.5856072875;0.0 
 01/21  22:00:00;23.958333333333332;27.173117434501165;0.0;0.0 
 01/21  23:00:00;23.0;26.44106995711449;0.0;0.0 
 01/21  24:00:00;22.941666666666666;26.2197730645476;0.0;0.0 
 01/22  01:00:00;22.491666666666664;25.82598251511995;0.0;0.0 
 01/22  02:00:00;21.791666666666668;25.289531218342713;0.0;0.0 
 01/22  03:00:00;21.09166666666667;24.741167483283277;0.0;0.0 
 01/22  04:00:00;20.333333333333332;24.153935428863168;0.0;0.0 
 01/22  05:00:00;20.0;23.773801329439795;0.0;0.0 
 01/22  06:00:00;19.3;23.23846935532794;0.0;0.0 
 01/22  07:00:00;18.916666666666668;22.82856991026634;0.0;0.0 
 01/22  08:00:00;18.416666666666668;22.416737296614546;0.0;0.0 
 01/22  09:00:00;19.05;22.629170045690415;0.0;0.0 
 01/22  10:00:00;22.25;24.40448504076542;0.0;0.0 
 01/22  11:00:00;26.21666666666667;26.569339886603;7910497.525428523;0.0 
 01/22  12:00:00;30.016666666666666;27.29291274597648;52149154.90639564;0.0 
 01/22  13:00:00;31.65833333333333;27.780825593484053;73468498.12061381;0.0 
 01/22  14:00:00;31.758333333333336;28.218781052615956;75773879.55649512;0.0 
 01/22  15:00:00;31.858333333333334;28.60106784029574;78006084.5650794;0.0 
 01/22  16:00:00;34.875;28.92340270361065;115784646.31837764;0.0 
 01/22  17:00:00;37.0;29.1132101628386;142121478.19183552;0.0 
 01/22  18:00:00;36.416666666666664;29.094147333496835;134486851.11344653;0.0 
 01/22  19:00:00;34.25;28.93134559677;108052071.81281352;0.0 
 01/22  20:00:00;31.541666666666668;28.7280047141729;74518661.11855648;0.0 
 01/22  21:00:00;29.041666666666668;28.535754209747726;42755940.59394853;0.0 
 01/22  22:00:00;27.416666666666668;28.367701955531327;21897686.529503986;0.0 
 01/22  23:00:00;27.0;28.22930483471978;16247143.291272614;0.0 
 01/22  24:00:00;26.00833333333334;28.043623599439627;4602517.271825285;0.0 
 01/23  01:00:00;24.65833333333333;27.38379861789063;0.0;0.0 
 01/23  02:00:00;23.5;26.60593549267306;0.0;0.0 
 01/23  03:00:00;22.358333333333334;25.81511001177326;0.0;0.0 
 01/23  04:00:00;21.375;25.090711220452548;0.0;0.0 
 01/23  05:00:00;20.416666666666668;24.377859007214465;0.0;0.0 
 01/23  06:00:00;19.941666666666666;23.898477990484555;0.0;0.0 
 01/23  07:00:00;19.375;26.465164105399452;463712.22820171283;0.0 
 01/23  08:00:00;19.0;26.763530403316512;748758.8256008876;0.0 
 01/23  09:00:00;20.224999999999998;26.82476946356823;828806.2378690713;0.0 
 01/23  10:00:00;23.375;27.05044305406736;1076533.384286124;0.0 
 01/23  11:00:00;27.333333333333332;27.408886608372622;1635968.0247104636;0.0 
 01/23  12:00:00;31.275000000000002;27.838531753965242;2499550.2006695066;0.0 
 01/23  13:00:00;33.833333333333336;28.282042213311303;3575825.3420448536;0.0 
 01/23  14:00:00;35.49166666666667;28.71599619879271;4759487.34212004;0.0 
 01/23  15:00:00;37.13333333333333;29.11134651266413;5894656.5916581;0.0 
 01/23  16:00:00;37.916666666666664;29.399196909669172;6750144.764634298;0.0 
 01/23  17:00:00;36.833333333333336;29.5068568234213;7093986.39408562;0.0 
 01/23  18:00:00;35.53333333333333;29.43486988839869;6882451.553920286;0.0 
 01/23  19:00:00;33.333333333333336;29.24629622533672;6287903.606969289;0.0 
 01/23  20:00:00;31.183333333333334;29.034341101641804;5597758.120349724;0.0 
 01/23  21:00:00;29.78333333333333;28.848637095932634;4983191.808508224;0.0 
 01/23  22:00:00;28.266666666666666;28.673267012250744;4442172.528821521;0.0 
 01/23  23:00:00;26.666666666666668;28.50347509890828;12455638.000429077;0.0 
 01/23  24:00:00;25.3;28.12969509292425;192295.12437080266;0.0 
 01/24  01:00:00;24.275000000000002;27.43409917722823;0.0;0.0 
 01/24  02:00:00;23.316666666666663;26.743017549905243;0.0;0.0 
 01/24  03:00:00;22.375;26.042790502338875;0.0;0.0 
 01/24  04:00:00;22.0;25.628376331849278;0.0;0.0 
 01/24  05:00:00;20.833333333333332;24.858159645764133;0.0;0.0 
 01/24  06:00:00;20.116666666666667;24.238140967339337;0.0;0.0 
 01/24  07:00:00;20.083333333333332;26.77335029377973;782046.898658626;0.0 
 01/24  08:00:00;20.0;27.010996011933173;1078081.9472132688;0.0 
 01/24  09:00:00;20.116666666666667;27.065006955252944;1137055.9303943943;0.0 
 01/24  10:00:00;22.416666666666668;27.248737532911097;1354100.6072937625;0.0 
 01/24  11:00:00;26.333333333333332;27.576251981055947;1877947.110548611;0.0 
 01/24  12:00:00;30.099999999999998;27.979263420610824;2696442.8602882153;0.0 
 01/24  13:00:00;32.24166666666667;28.388708468363927;3698967.37407425;0.0 
 01/24  14:00:00;33.28333333333334;28.77210048355337;4756668.9875163175;0.0 
 01/24  15:00:00;34.34166666666667;29.1036926523746;5718884.268416603;0.0 
 01/24  16:00:00;33.166666666666664;29.287614788396812;6314592.885837744;0.0 
 01/24  17:00:00;33.75;29.333567852851363;6454550.986242843;0.0 
 01/24  18:00:00;33.833333333333336;29.269290252975566;6220956.662281087;0.0 
 01/24  19:00:00;31.833333333333332;29.084687105914735;5676490.915641183;0.0 
 01/24  20:00:00;29.95;28.877800205521456;5052424.080792489;0.0 
 01/24  21:00:00;28.208333333333332;28.687018353877036;4484006.553057339;0.0 
 01/24  22:00:00;27.208333333333332;28.520179906704808;4002417.288900946;0.0 
 01/24  23:00:00;25.833333333333332;28.268741131550325;3973050.3227793816;0.0 
 01/24  24:00:00;24.708333333333332;27.67997386061714;0.0;0.0 
 01/25  01:00:00;24.325000000000003;27.309388750630887;0.0;0.0 
 01/25  02:00:00;23.96666666666667;26.95815920202774;0.0;0.0 
 01/25  03:00:00;23.625;26.613472622385455;0.0;0.0 
 01/25  04:00:00;23.791666666666668;26.532378547951765;0.0;0.0 
 01/25  05:00:00;24.0;26.51281597215714;0.0;0.0 
 01/25  06:00:00;22.366666666666664;25.559938191296983;0.0;0.0 
 01/25  07:00:00;21.083333333333332;26.9806083788262;995392.5648323002;0.0 
 01/25  08:00:00;21.0;27.10073377577291;1199207.3043923914;0.0 
 01/25  09:00:00;21.175;27.126002373180224;1213284.7539054556;0.0 
 01/25  10:00:00;22.291666666666668;27.283996775108662;1403790.0923042295;0.0 
 01/25  11:00:00;24.166666666666668;27.56858781306322;1881728.1582186725;0.0 
 01/25  12:00:00;25.991666666666664;27.917545866375665;2609752.2207760205;0.0 
 01/25  13:00:00;27.574999999999992;28.287994028636557;3523239.49095764;0.0 
 01/25  14:00:00;29.074999999999992;28.657535596286532;4534104.903356595;0.0 
 01/25  15:00:00;30.574999999999992;28.988158143511942;5480061.754414195;0.0 
 01/25  16:00:00;31.433333333333334;29.21815714958524;6158776.838566028;0.0 
 01/25  17:00:00;31.833333333333332;29.30618000422365;6422235.352600582;0.0 
 01/25  18:00:00;31.59166666666667;29.248604715916724;6248735.633299948;0.0 
 01/25  19:00:00;30.541666666666668;29.06089343098006;5692704.688348197;0.0 
 01/25  20:00:00;29.183333333333337;28.845214495927788;5026775.742413756;0.0 
 01/25  21:00:00;27.84166666666667;28.653408838390675;4442216.634737823;0.0 
 01/25  22:00:00;27.125;28.498361418801835;3974271.2169016097;0.0 
 01/25  23:00:00;26.650000000000002;28.366699964017116;11891469.627513297;0.0 
 01/25  24:00:00;26.05;28.244271481192218;3904903.4462796855;0.0 
 01/26  01:00:00;25.45;27.969307212868156;0.0;0.0 
 01/26  02:00:00;24.90833333333333;27.55142098568433;0.0;0.0 
 01/26  03:00:00;24.349999999999998;27.114807615133625;0.0;0.0 
 01/26  04:00:00;24.041666666666668;26.790507094971904;0.0;0.0 
 01/26  05:00:00;23.416666666666668;26.318386436356292;0.0;0.0 
 01/26  06:00:00;23.0;25.92292858363984;0.0;0.0 
 01/26  07:00:00;23.0;27.175931965361723;1541162.119436412;0.0 
 01/26  08:00:00;23.0;27.208812662063433;1446473.3769015984;0.0 
 01/26  09:00:00;23.641666666666666;27.236706753369276;1381611.780387628;0.0 
 01/26  10:00:00;25.208333333333332;27.41039658306477;1592806.845623141;0.0 
 01/26  11:00:00;27.166666666666668;27.7026543059377;2103390.9081280404;0.0 
 01/26  12:00:00;29.108333333333334;28.064231266912202;2887822.76598939;0.0 
 01/26  13:00:00;30.48333333333333;28.448070336371828;3865754.408915215;0.0 
 01/26  14:00:00;31.541666666666668;28.82625549920584;4928771.20175385;0.0 
 01/26  15:00:00;32.583333333333336;29.162853296035024;5912629.849716269;0.0 
 01/26  16:00:00;33.0;29.394806118630985;6609573.217129181;0.0 
 01/26  17:00:00;32.416666666666664;29.470979338291425;6849351.080714974;0.0 
 01/26  18:00:00;31.766666666666666;29.395168705504304;6621647.070549542;0.0 
 01/26  19:00:00;30.666666666666668;29.2042565562559;6037753.752525926;0.0 
 01/26  20:00:00;29.066666666666666;28.98559431704419;5352066.32770608;0.0 
 01/26  21:00:00;27.46666666666667;28.788436936517286;4743919.294646147;0.0 
 01/26  22:00:00;26.333333333333332;28.618792048925602;4243767.401588506;0.0 
 01/26  23:00:00;26.0;28.47212544499737;5184408.787589715;0.0 
 01/26  24:00:00;25.53333333333333;28.22524179329082;484286.84958032274;0.0 
 01/27  01:00:00;24.675;27.635412042897382;0.0;0.0 
 01/27  02:00:00;23.833333333333332;27.014942575030364;0.0;0.0 
 01/27  03:00:00;22.974999999999998;26.377953963168363;0.0;0.0 
 01/27  04:00:00;22.133333333333336;25.737171722844824;0.0;0.0 
 01/27  05:00:00;21.333333333333332;25.11303440239789;0.0;0.0 
 01/27  06:00:00;20.766666666666666;24.603141940738762;0.0;0.0 
 01/27  07:00:00;20.25;26.83832543557799;1165200.1113677754;0.0 
 01/27  08:00:00;20.0;27.040623021493484;1300943.2582020268;0.0 
 01/27  09:00:00;20.0;27.080870353577577;1222721.6694263855;0.0 
 01/27  10:00:00;22.333333333333332;27.263613346604597;1396831.1017321825;0.0 
 01/27  11:00:00;26.333333333333332;27.58635234142456;1896762.8809155982;0.0 
 01/27  12:00:00;29.05;27.956591212956358;2651754.100597114;0.0 
 01/27  13:00:00;30.675000000000008;28.332322129791095;3574192.61943735;0.0 
 01/27  14:00:00;32.11666666666667;28.70850152874621;4600380.625204696;0.0 
 01/27  15:00:00;33.574999999999996;29.051485561704443;5583623.992343028;0.0 
 01/27  16:00:00;34.083333333333336;29.29743703330284;6319488.707978759;0.0 
 01/27  17:00:00;34.0;29.399818862610275;6635847.387359519;0.0 
 01/27  18:00:00;33.00833333333333;29.34529936188008;6483429.564785385;0.0 
 01/27  19:00:00;31.541666666666668;29.160380953423356;5938122.146615716;0.0 
 01/27  20:00:00;29.891666666666666;28.950381744836665;5279735.104874978;0.0 
 01/27  21:00:00;27.991666666666664;28.749825738157607;4671346.089720629;0.0 
 01/27  22:00:00;26.5;28.56891853707579;4150921.180325074;0.0 
 01/27  23:00:00;25.416666666666668;28.253143606745642;291145.21921171405;0.0 
 01/27  24:00:00;24.474999999999998;27.608222321715676;0.0;0.0 
 01/28  01:00:00;23.75;27.042617350063207;0.0;0.0 
 01/28  02:00:00;23.208333333333332;26.573451632894802;0.0;0.0 
 01/28  03:00:00;22.650000000000002;26.102837392766904;0.0;0.0 
 01/28  04:00:00;22.166666666666668;25.665275879210878;0.0;0.0 
 01/28  05:00:00;21.416666666666668;25.09517637198292;0.0;0.0 
 01/28  06:00:00;20.883333333333333;24.609682237778127;0.0;0.0 
