time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-01-23 03:00:00,-6.6134005,-1.7779933,-2.2567194,-1.7703415,,-1.4783974
1950-01-23 06:00:00,-6.435698,-1.6409028,-1.8615081,-1.8029292,,-1.4335617
1950-01-23 09:00:00,-5.631954,-1.2350965,-1.6146511,-1.4794122,,-1.3536797
1950-01-23 12:00:00,-4.6335626,-0.5611839,-0.5347626,0.030548632,,-0.4528933
1950-01-23 15:00:00,-3.7654622,-0.8620551,-0.72042704,-0.39218783,,-0.6132059
1950-01-23 18:00:00,-4.06578,-2.2756896,-2.2064092,-1.9206715,,-1.8749461
1950-01-23 21:00:00,-4.4800253,-1.1148632,-2.6523654,-2.005403,,-1.6203518
1950-01-24 00:00:00,-6.4831147,-1.9244694,-3.0243297,-2.3345444,,-1.6804949
1950-01-24 03:00:00,-7.669293,-0.82122254,-2.3158448,-1.7884359,,-1.75035
1950-01-24 06:00:00,-7.595427,-1.7331793,-1.9783201,-1.3487236,,-1.6457214
1950-01-24 09:00:00,-6.61826,-2.1995115,-2.3460581,-2.1815333,,-1.8798698
1950-01-24 12:00:00,-5.4708757,-1.1609824,-1.3544111,-0.8461195,,-0.96878034
1950-01-24 15:00:00,-4.662717,-1.5237093,-1.7476784,-0.95366514,,-1.0926741
1950-01-24 18:00:00,-5.4313517,-2.849147,-3.1256077,-2.448897,,-2.3131452
1950-01-24 21:00:00,-5.749455,-1.2075058,-2.6279004,-1.8652972,,-1.7150713
1950-01-25 00:00:00,-7.172899,-3.1724627,-2.6136034,-2.1878288,,-1.9073458
1950-01-25 03:00:00,-7.611106,-2.2233026,-2.3674839,-2.4831882,,-1.9798216
1950-01-25 06:00:00,-7.1059213,-1.6073906,-3.3064978,-2.0395901,,-1.6454697
1950-01-25 09:00:00,-6.645643,-2.574966,-2.4420922,-1.9140694,,-1.8053709
1950-01-25 12:00:00,-5.994232,-1.9407479,-2.4842687,-1.5223224,,-1.2670074
1950-01-25 15:00:00,-5.3993926,-2.2989433,-2.7260404,-1.9390298,,-1.6171461
1950-01-25 18:00:00,-5.9177833,-3.048715,-3.3543632,-2.7907653,,-2.6363788
1950-01-25 21:00:00,-5.5985756,-2.496904,-1.7186127,-1.8189762,,-1.9104733
1950-01-26 00:00:00,-7.293973,-2.8484077,-1.9472629,-2.4258475,,-2.0666704
1950-01-26 03:00:00,-8.179238,-1.4886936,-2.602819,-1.430997,,-1.7079271
1950-01-26 06:00:00,-8.035965,-1.577625,-1.7170975,-1.182953,,-1.5571245
1950-01-26 09:00:00,-7.8587346,-2.7547834,-2.6419775,-2.3324497,,-2.1618917
1950-01-26 12:00:00,-7.0123396,-2.5299003,-2.6885436,-2.0306304,,-2.135864
1950-01-26 15:00:00,-5.865483,-2.2778544,-2.7446494,-1.8760974,,-1.8351011
1950-01-26 18:00:00,-5.7603626,-2.824143,-3.2787764,-2.3495927,,-2.3916552
1950-01-26 21:00:00,-5.2316947,-1.1294721,-2.8597963,-1.6912396,,-1.6504663
1950-01-27 00:00:00,-7.295735,-1.3426478,-3.3007777,-1.8488135,,-1.8187143
1950-01-27 03:00:00,-8.484606,-1.3311845,-3.4105484,-2.1616483,,-1.6869248
1950-01-27 06:00:00,-8.542857,-3.0086858,-1.9614007,-1.8309221,,-1.4928709
1950-01-27 09:00:00,-8.133549,-3.4435313,-3.5954409,-2.3016195,,-1.7708155
1950-01-27 12:00:00,-7.4294863,-2.2375524,-2.6800215,-1.3622593,,-1.0008646
1950-01-27 15:00:00,-5.9048524,-1.6240132,-1.8784015,-1.158421,,-0.6048422
1950-01-27 18:00:00,-5.102936,-2.5106795,-2.5213075,-2.193909,,-1.4792676
1950-01-27 21:00:00,-4.3806763,-2.0320916,-1.469968,-1.6818919,,-1.1222333
1950-01-28 00:00:00,-5.506217,-2.4028273,-1.674648,-1.7754941,,-1.1419693
1950-01-28 03:00:00,-6.8531694,-2.3041759,-1.7404217,-1.7646289,,-0.9019368
1950-01-28 06:00:00,-7.1984816,-2.078188,-2.7894325,-1.3034234,,-0.6650748
1950-01-28 09:00:00,-6.764889,-2.4660296,-2.2845056,-1.6211908,,-0.63463813
1950-01-28 12:00:00,-5.671697,-1.21363,-1.8233135,-1.1089454,,0.047121543
1950-01-28 15:00:00,-4.0836983,-0.8736656,-1.4318844,-0.92144275,,0.39411807
1950-01-28 18:00:00,-2.9304807,-2.2022347,-2.568961,-2.0995245,,-0.37995175
1950-01-28 21:00:00,-2.1925285,-1.1748962,-2.6303225,-1.8617918,,-0.72251886
1950-01-29 00:00:00,-3.6094341,-2.5262666,-1.750532,-2.0281696,,-0.972552
1950-01-29 03:00:00,-4.9909215,-1.3207525,-2.8891392,-1.8617104,,-0.8593902
1950-01-29 06:00:00,-5.9089403,-1.1731759,-2.7673857,-1.6581792,,-0.8475966
1950-01-29 09:00:00,-6.0077653,-3.1869211,-3.0555,-1.7130567,,-0.61740583
1950-01-29 12:00:00,-5.5585647,-1.3871082,-1.8970851,-0.7523824,,-0.34241533
1950-01-29 15:00:00,-4.3379555,-1.0286014,-1.4313229,-0.68336654,,-0.1917731
1950-01-29 18:00:00,-3.7605858,-2.298374,-2.6676857,-2.0953522,,-0.9243717
1950-01-29 21:00:00,-3.1908605,-2.150304,-1.752406,-1.6282004,,-1.0558947
1950-01-30 00:00:00,-5.0467954,-1.3359588,-3.5411105,-1.8136557,,-0.92707056
1950-01-30 03:00:00,-7.2598233,-3.7059493,-1.7925061,-2.1022978,,-1.2414899
1950-01-30 06:00:00,-7.691606,-1.5534536,-1.4646708,-1.1599146,,-1.3130542
1950-01-30 09:00:00,-7.394255,-2.4418912,-2.175309,-1.5941334,,-1.3307213
1950-01-30 12:00:00,-6.371619,-0.7778539,-0.6587109,-0.5692647,,-0.2772675
1950-01-30 15:00:00,-4.6429753,-1.3852973,-1.6512412,-1.1629043,,-0.37187257
1950-01-30 18:00:00,-4.1277795,-2.7198393,-2.8756816,-2.4532547,,-1.0979663
1950-01-30 21:00:00,-3.3814924,-1.188506,-1.638652,-1.2076335,,-0.7585423
1950-01-31 00:00:00,-4.674655,-1.7195349,-1.6759186,-1.8336132,,-0.8409154
1950-01-31 03:00:00,-7.0554476,-2.0078952,-2.0280254,-2.6005313,,-0.98233145
1950-01-31 06:00:00,-7.883057,-0.74699265,-1.1261677,-1.5610659,,-1.0905098
1950-01-31 09:00:00,-7.1640496,-1.7749821,-1.641755,-1.6227306,,-1.2893203
1950-01-31 12:00:00,-5.526965,-0.4946897,-0.39728433,-0.44242728,,0.111115105
1950-01-31 15:00:00,-3.7216942,-1.3696321,-1.3276724,-0.9174937,,-0.1912567
1950-01-31 18:00:00,-3.3951948,-2.7029135,-2.524999,-2.2122898,,-1.1281317
1950-01-31 21:00:00,-3.205923,-1.2754245,-2.7687376,-1.8338398,,-0.6046552
1950-02-01 00:00:00,-5.4803095,-3.2260382,-1.6494983,-2.6570494,,-0.8120513
1950-02-01 03:00:00,-7.531376,-1.7813481,-1.6578127,-1.3618436,,-0.9369161
1950-02-01 06:00:00,-7.9468975,-1.957313,-1.6110189,-1.066805,,-1.0487953
1950-02-01 09:00:00,-7.415042,-2.4721022,-2.5194733,-1.3761165,,-1.1929957
1950-02-01 12:00:00,-6.116248,-0.7716567,-0.62623644,-0.089810506,,0.016533716
1950-02-01 15:00:00,-4.603814,-1.3510603,-1.4303731,-0.69833434,,-0.31952676
1950-02-01 18:00:00,-4.694503,-2.8796656,-3.132026,-2.2628207,,-1.1916856
1950-02-01 21:00:00,-4.661249,-1.3072832,-1.5705174,-1.927033,,-0.8304904
1950-02-02 00:00:00,-6.5717864,-2.7812746,-2.0303574,-2.4558303,,-0.8271544
1950-02-02 03:00:00,-7.8788495,-3.4005094,-2.0015645,-2.667763,,-1.0905563
1950-02-02 06:00:00,-7.763514,-1.341416,-2.0484064,-1.1442842,,-1.2344193
1950-02-02 09:00:00,-7.1112256,-2.15084,-2.5273075,-1.5589774,,-1.1926163
1950-02-02 12:00:00,-6.233563,-1.7701681,-1.8839862,-0.43218654,,-1.0230907
1950-02-02 15:00:00,-5.244692,-1.6814396,-1.9213079,-0.5775473,,-0.92801046
1950-02-02 18:00:00,-5.165274,-2.8967848,-3.3794513,-2.0348763,,-1.4201094
1950-02-02 21:00:00,-5.291389,-1.2470444,-3.3116896,-1.4897774,,-0.85610265
1950-02-03 00:00:00,-6.990609,-1.5154309,-3.6139235,-2.0377872,,-1.2213873
1950-02-03 03:00:00,-7.90175,-3.5365937,-2.877641,-1.9711349,,-1.1989189
1950-02-03 06:00:00,-7.7824507,-2.790863,-2.8499863,-1.3054347,,-1.19929
1950-02-03 09:00:00,-7.175658,-3.48823,-3.5506103,-1.7184854,,-1.0364641
1950-02-03 12:00:00,-6.7250714,-2.5870895,-3.2555003,-0.8887917,,-1.4578352
1950-02-03 15:00:00,-6.052313,-2.107838,-2.875273,-0.96924806,,-0.98737806
1950-02-03 18:00:00,-5.9996285,-3.3585172,-3.9994674,-2.6256714,,-1.5203009
1950-02-03 21:00:00,-5.865415,-2.4303813,-1.8931762,-2.132657,,-0.75900793
1950-02-04 00:00:00,-7.4279537,-2.8785393,-2.0634027,-2.3061316,,-1.0368102
1950-02-04 03:00:00,-7.8874288,-2.87896,-2.0872366,-2.255004,,-1.3157659
1950-02-04 06:00:00,-7.6597204,-1.4112949,-3.6337233,-1.7074506,,-1.7650138
1950-02-04 09:00:00,-7.8045907,-4.022194,-2.416557,-1.8034601,,-1.3649677
1950-02-04 12:00:00,-7.413531,-3.2640986,-4.0673704,-1.0934807,,-1.9065996
1950-02-04 15:00:00,-6.887314,-2.5597851,-3.2510908,-1.4269274,,-1.4408916
1950-02-04 18:00:00,-6.7244387,-3.4458017,-3.930461,-2.7123663,,-1.8177644
1950-02-04 21:00:00,-6.2011876,-2.420159,-1.845895,-2.198603,,-0.9837244
1950-02-05 00:00:00,-7.7501135,-3.072884,-2.1873064,-2.5529451,,-1.1543734
1950-02-05 03:00:00,-8.368758,-4.0598845,-3.9504974,-2.4486494,,-1.51222
1950-02-05 06:00:00,-8.1095495,-3.8045976,-2.18274,-2.2948518,,-1.2350837
1950-02-05 09:00:00,-7.5351143,-4.164701,-3.3804877,-2.528493,,-1.5444499
1950-02-05 12:00:00,-6.675227,-2.5517416,-2.859998,-1.9231299,,-1.552162
1950-02-05 15:00:00,-5.127809,-2.0134594,-2.1588554,-1.9323713,,-0.90211964
1950-02-05 18:00:00,-3.7388604,-2.676615,-2.583131,-2.6966357,,-0.91993064
1950-02-05 21:00:00,-2.5325541,-1.2348688,-2.704807,-2.002244,,-0.6310838
