time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-01-29 18:00:00,298.5385,303.37988,301.5165,301.6358,,303.22382
1950-01-29 21:00:00,296.85226,297.06406,294.9202,295.3107,,296.05923
1950-01-30 00:00:00,295.7487,292.47363,293.69537,293.09644,,292.2129
1950-01-30 03:00:00,294.6569,292.76294,290.21606,291.17633,,290.89313
1950-01-30 06:00:00,293.97763,289.62625,288.65445,289.10345,,289.48123
1950-01-30 09:00:00,293.78506,291.3522,289.49463,290.73154,,292.4731
1950-01-30 12:00:00,295.3782,298.88748,296.88663,296.85764,,299.5977
1950-01-30 15:00:00,297.67902,303.08362,300.99393,300.9212,,303.13422
1950-01-30 18:00:00,298.57175,303.38394,301.08386,300.73517,,303.43958
1950-01-30 21:00:00,296.71204,296.22684,295.20837,294.68347,,296.5178
1950-01-31 00:00:00,295.90164,294.11652,291.88547,292.47223,,293.36
1950-01-31 03:00:00,294.8696,292.0662,290.6769,291.13635,,291.3115
1950-01-31 06:00:00,294.32892,289.093,288.2628,288.4532,,289.7642
1950-01-31 09:00:00,294.22064,291.23947,289.20938,289.05093,,292.54654
1950-01-31 12:00:00,295.72675,298.04422,295.1414,295.1651,,299.30313
1950-01-31 15:00:00,297.84204,302.4974,299.904,299.58234,,302.92233
1950-01-31 18:00:00,298.69376,302.81088,300.0792,299.66272,,303.36157
1950-01-31 21:00:00,296.74045,295.5921,294.8174,293.98578,,296.3044
1950-02-01 00:00:00,296.02618,293.94098,290.3797,292.01724,,292.90945
1950-02-01 03:00:00,294.92334,290.7383,288.63123,288.89014,,290.5788
1950-02-01 06:00:00,294.17508,288.93463,286.8333,287.32373,,289.32495
1950-02-01 09:00:00,293.79086,290.005,288.04205,289.27603,,292.1453
1950-02-01 12:00:00,294.95578,297.69952,294.9666,295.77307,,298.8008
1950-02-01 15:00:00,296.87827,302.156,299.66333,300.14288,,302.20654
1950-02-01 18:00:00,297.66293,302.6816,299.9504,300.49707,,303.26657
1950-02-01 21:00:00,296.63544,295.21,293.3477,294.40295,,295.91287
1950-02-02 00:00:00,295.3511,293.27292,290.3727,291.80676,,292.5054
1950-02-02 03:00:00,294.3511,291.2444,288.0288,289.91513,,290.18924
1950-02-02 06:00:00,293.66138,288.1863,287.21072,287.28912,,288.71515
1950-02-02 09:00:00,293.4552,289.97903,288.09122,289.61334,,292.08047
1950-02-02 12:00:00,294.67303,297.60452,295.40128,296.8232,,299.0098
1950-02-02 15:00:00,296.51788,301.988,299.6381,301.21164,,302.44724
1950-02-02 18:00:00,297.39612,302.56107,300.0669,301.53366,,303.56155
1950-02-02 21:00:00,296.45206,295.24017,294.91656,294.56863,,296.01974
1950-02-03 00:00:00,295.22644,291.95563,291.77194,292.1825,,293.14902
